# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov 26 17:38:18 2022
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
6521045,K00041.01,Kepler-100 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,12.815904210,122.9468200,2454955.947,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,006/006521/006521045/dv/kplr006521045-20160209194854_dvr.pdf,,,,,,,,,291.385990,41.990269,11.197,11.585,11.125,11.030,10.992,10.081,9.804,9.768,,,,,,,,,,,,,
6521045,K00041.02,Kepler-100 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,6.887070730,133.1779700,2454966.178,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,006/006521/006521045/dv/kplr006521045-20160209194854_dvr.pdf,,,,,,,,,291.385990,41.990269,11.197,11.585,11.125,11.030,10.992,10.081,9.804,9.768,,,,,,,,,,,,,
6521045,K00041.03,Kepler-100 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,35.333193200,153.9824900,2454986.982,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,006/006521/006521045/dv/kplr006521045-20160209194854_dvr.pdf,,,,,,,,,291.385990,41.990269,11.197,11.585,11.125,11.030,10.992,10.081,9.804,9.768,,,,,,,,,,,,,
8866102,K00042.01,Kepler-410 A b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,17.833678340,181.2339430,2455014.234,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008866/008866102/dv/kplr008866102-20160209194854_dvr.pdf,,,,,,,,,283.150700,45.139832,9.364,9.669,9.329,9.234,9.299,8.417,8.191,8.140,,,,,,,,,,,,,
9025922,K00043.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,11.320295990,177.0838800,2455010.084,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009025/009025922/dv/kplr009025922-20160209194854_dvr.pdf,,,,,,,,,293.266050,45.350697,13.290,,13.290,,,14.617,15.479,14.226,,,,,,,,,,,,,
8845026,K00044.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,66.467462170,160.4765100,2454993.477,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008845/008845026/dv/kplr008845026-20160209194854_dvr.pdf,,,,,,,,,300.151860,45.089611,13.483,13.985,13.436,13.268,,12.067,11.788,11.664,,,,,,,,,,,,,
3742855,K00045.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,6.397185875,174.3653530,2455007.365,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003742/003742855/dv/kplr003742855-20160209194854_dvr.pdf,,,,,,,,,290.266140,38.837917,13.133,13.140,13.060,13.130,,14.735,15.835,14.071,,,,,,,,,,,,,
10905239,K00046.01,Kepler-101 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,3.487688776,170.9322170,2455003.932,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,010/010905/010905239/dv/kplr010905239-20160209194854_dvr.pdf,,,,,,,,,283.255490,48.355232,13.770,14.406,13.720,13.497,,12.403,12.112,12.011,,,,,,,,,,,,,
10905239,K00046.02,Kepler-101 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,6.029772410,132.4816200,2454965.482,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,010/010905/010905239/dv/kplr010905239-20160209194854_dvr.pdf,,,,,,,,,283.255490,48.355232,13.770,14.406,13.720,13.497,,12.403,12.112,12.011,,,,,,,,,,,,,
7837302,K00048.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,23.836808884,173.7759431,2455006.776,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,007/007837/007837302/dv/kplr007837302-20160209194854_dvr.pdf,,,,,,,,,296.553860,43.543179,13.722,14.227,13.670,13.505,,12.451,12.150,12.088,,,,,,,,,,,,,
9527334,K00049.01,Kepler-461 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,8.313773040,175.9913700,2455008.991,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009527/009527334/dv/kplr009527334-20160209194854_dvr.pdf,,,,,,,,,292.249020,46.164822,13.704,14.162,13.651,13.508,,12.253,11.969,11.917,,,,,,,,,,,,,
6056992,K00051.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,10.431146765,133.9363370,2454966.936,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,006/006056/006056992/dv/kplr006056992-20160209194854_dvr.pdf,,,,,,,,,295.918850,41.332432,13.761,17.406,13.356,14.090,,15.681,15.241,14.315,,,,,,,,,,,,,
3558981,K00052.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,2.987862720,168.0112330,2455001.011,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003558/003558981/dv/kplr003558981-20160209194854_dvr.pdf,,,,,,,,,294.977450,38.678352,13.109,13.715,13.062,12.848,,12.440,11.974,11.915,,,,,,,,,,,,,
2445975,K00053.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,3.388887193,172.2590540,2455005.259,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,002/002445/002445975/dv/kplr002445975-20160209194854_dvr.pdf,,,,,,,,,292.030910,37.773529,13.513,14.404,13.479,13.130,,13.230,12.830,13.388,,,,,,,,,,,,,
8248939,K00061.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,0,q1_q17_dr25_sup_koi,,1.633454020,181.8556000,2455014.856,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008248/008248939/dv/kplr008248939-20160209194854_dvr.pdf,,,,,,,,,296.935940,44.161045,12.179,12.740,12.125,11.939,,11.215,10.965,10.908,,,,,,,,,,,,,
11554435,K00063.01,Kepler-63 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,9.434141710,177.8434600,2455010.843,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011554/011554435/dv/kplr011554435-20160209194854_dvr.pdf,,,,,,,,,289.226170,49.548199,11.582,12.055,11.516,11.379,11.357,10.399,10.096,9.997,,,,,,,,,,,,,
7051180,K00064.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,1.951082219,157.5431600,2454990.543,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,007/007051/007051180/dv/kplr007051180-20160209194854_dvr.pdf,,,,,,,,,296.510590,42.547440,13.143,13.791,13.099,12.866,12.738,11.759,11.324,11.230,,,,,,,,,,,,,
10223615,K00065.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,27.254719930,176.5294900,2455009.529,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,297.390660,47.223869,11.679,12.140,11.609,11.482,11.418,10.557,10.248,10.163,,,,,,,,,,,,,
10620329,K00066.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,0.436282594,170.7020410,2455003.702,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010620/010620329/dv/kplr010620329-20160209194854_dvr.pdf,,,,,,,,,298.709230,47.840019,11.002,10.995,11.004,11.096,11.118,10.464,10.361,10.334,,,,,,,,,,,,,
8669092,K00068.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,1.000840564,121.2937710,2454954.294,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008669/008669092/dv/kplr008669092-20160209194854_dvr.pdf,,,,,,,,,281.893070,44.827461,12.733,13.067,12.709,12.591,12.565,11.741,11.441,11.402,,,,,,,,,,,,,
3544595,K00069.01,Kepler-93 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,4.726740370,134.9263960,2454967.926,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003544/003544595/dv/kplr003544595-20160209194854_dvr.pdf,,,,,,,,,291.418300,38.672359,9.931,10.380,9.862,9.739,9.705,8.771,8.446,8.370,,,,,,,,,,,,,
6850504,K00070.01,Kepler-20 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,10.854095934,138.6080310,2454971.608,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,006/006850/006850504/dv/kplr006850504-20160209194854_dvr.pdf,,,,,,,,,287.698000,42.338718,12.498,12.997,12.423,12.284,12.209,11.252,10.910,10.871,,,,,,,,,,,,,
6850504,K00070.02,Kepler-20 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,3.696121272,134.5014000,2454967.501,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,006/006850/006850504/dv/kplr006850504-20160209194854_dvr.pdf,,,,,,,,,287.698000,42.338718,12.498,12.997,12.423,12.284,12.209,11.252,10.910,10.871,,,,,,,,,,,,,
6850504,K00070.03,Kepler-20 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,77.611442700,164.7292000,2454997.729,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,006/006850/006850504/dv/kplr006850504-20160209194854_dvr.pdf,,,,,,,,,287.698000,42.338718,12.498,12.997,12.423,12.284,12.209,11.252,10.910,10.871,,,,,,,,,,,,,
6850504,K00070.04,Kepler-20 e,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,6.098556030,135.9290600,2454968.929,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,006/006850/006850504/dv/kplr006850504-20160209194854_dvr.pdf,,,,,,,,,287.698000,42.338718,12.498,12.997,12.423,12.284,12.209,11.252,10.910,10.871,,,,,,,,,,,,,
6850504,K00070.05,Kepler-20 f,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,19.577607300,135.2032000,2454968.203,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,006/006850/006850504/dv/kplr006850504-20160209194854_dvr.pdf,,,,,,,,,287.698000,42.338718,12.498,12.997,12.423,12.284,12.209,11.252,10.910,10.871,,,,,,,,,,,,,
11904151,K00072.01,Kepler-10 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,0.837491225,131.5748580,2454964.575,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,011/011904/011904151/dv/kplr011904151-20160209194854_dvr.pdf,,,,,,,,,285.679380,50.241299,10.961,11.388,10.920,10.778,10.729,9.889,9.563,9.496,,,,,,,,,,,,,
11904151,K00072.02,Kepler-10 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,45.294222970,138.6787250,2454971.679,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,011/011904/011904151/dv/kplr011904151-20160209194854_dvr.pdf,,,,,,,,,285.679380,50.241299,10.961,11.388,10.920,10.778,10.729,9.889,9.563,9.496,,,,,,,,,,,,,
6889235,K00074.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,5.188671659,125.8793880,2454958.879,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,006/006889/006889235/dv/kplr006889235-20160209194854_dvr.pdf,,,,,,,,,298.324250,42.388470,10.960,10.855,10.995,11.172,11.275,10.679,10.722,10.699,,,,,,,,,,,,,
7199397,K00075.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,105.881766700,156.9793500,2454989.979,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,007/007199/007199397/dv/kplr007199397-20160209194854_dvr.pdf,,,,,,,,,291.497220,42.728481,10.775,11.144,10.722,10.617,10.574,9.692,9.443,9.387,,,,,,,,,,,,,
9955262,K00076.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,77.479470400,154.7073400,2454987.707,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009955/009955262/dv/kplr009955262-20160209194854_dvr.pdf,,,,,,,,,293.541990,46.822140,10.143,10.338,10.078,10.046,10.079,9.343,9.161,9.115,,,,,,,,,,,,,
9552608,K00080.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,9.250572762,135.4075310,2454968.408,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009552/009552608/dv/kplr009552608-20160209194854_dvr.pdf,,,,,,,,,300.537570,46.104340,11.310,11.366,11.291,11.377,11.360,10.698,10.594,10.586,,,,,,,,,,,,,
8823868,K00081.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,23.876114400,143.0700600,2454976.070,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008823/008823868/dv/kplr008823868-20160209194854_dvr.pdf,,,,,,,,,293.785740,45.018490,11.409,11.296,11.447,11.610,11.715,11.164,11.141,11.115,,,,,,,,,,,,,
10187017,K00082.01,Kepler-102 e,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,16.145671932,134.7548770,2454967.755,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,6,,,q1_q17_dr25_tce,,,,,,010/010187/010187017/dv/kplr010187017-20160209194854_dvr.pdf,,,,,,,,,281.482730,47.208031,11.492,12.289,11.428,11.150,11.034,9.984,9.446,9.351,,,,,,,,,,,,,
10187017,K00082.02,Kepler-102 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,10.311747860,134.0799100,2454967.080,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,6,,,q1_q17_dr25_tce,,,,,,010/010187/010187017/dv/kplr010187017-20160209194854_dvr.pdf,,,,,,,,,281.482730,47.208031,11.492,12.289,11.428,11.150,11.034,9.984,9.446,9.351,,,,,,,,,,,,,
10187017,K00082.03,Kepler-102 f,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,27.453614600,145.0286600,2454978.029,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,6,,,q1_q17_dr25_tce,,,,,,010/010187/010187017/dv/kplr010187017-20160209194854_dvr.pdf,,,,,,,,,281.482730,47.208031,11.492,12.289,11.428,11.150,11.034,9.984,9.446,9.351,,,,,,,,,,,,,
10187017,K00082.04,Kepler-102 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,7.071361190,139.9876300,2454972.988,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,6,,,q1_q17_dr25_tce,,,,,,010/010187/010187017/dv/kplr010187017-20160209194854_dvr.pdf,,,,,,,,,281.482730,47.208031,11.492,12.289,11.428,11.150,11.034,9.984,9.446,9.351,,,,,,,,,,,,,
10187017,K00082.05,Kepler-102 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,5.286919960,135.8542700,2454968.854,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,6,,,q1_q17_dr25_tce,,,,,,010/010187/010187017/dv/kplr010187017-20160209194854_dvr.pdf,,,,,,,,,281.482730,47.208031,11.492,12.289,11.428,11.150,11.034,9.984,9.446,9.351,,,,,,,,,,,,,
10187017,K00082.06,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,0,q1_q17_dr25_sup_koi,,22.409867700,147.3836600,2454980.384,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,6,,,q1_q17_dr25_tce,,,,,,010/010187/010187017/dv/kplr010187017-20160209194854_dvr.pdf,,,,,,,,,281.482730,47.208031,11.492,12.289,11.428,11.150,11.034,9.984,9.446,9.351,,,,,,,,,,,,,
2571238,K00084.01,Kepler-19 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,9.286964466,135.9945000,2454968.995,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,002/002571/002571238/dv/kplr002571238-20160209194854_dvr.pdf,,,,,,,,,290.420810,37.851799,11.898,12.376,11.851,11.694,11.612,10.719,10.375,10.318,,,,,,,,,,,,,
5866724,K00085.01,Kepler-65 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,5.859935955,132.0405280,2454965.041,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,005/005866/005866724/dv/kplr005866724-20160209194854_dvr.pdf,,,,,,,,,288.688690,41.151180,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,,,,,,,,,,,,,
5866724,K00085.02,Kepler-65 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,2.154911236,133.4986130,2454966.499,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,005/005866/005866724/dv/kplr005866724-20160209194854_dvr.pdf,,,,,,,,,288.688690,41.151180,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,,,,,,,,,,,,,
5866724,K00085.03,Kepler-65 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,8.131213890,137.9925400,2454970.993,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,005/005866/005866724/dv/kplr005866724-20160209194854_dvr.pdf,,,,,,,,,288.688690,41.151180,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,,,,,,,,,,,,,
10593626,K00087.01,Kepler-22 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,289.864067000,133.6971900,2454966.697,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010593/010593626/dv/kplr010593626-20160209194854_dvr.pdf,,,,,,,,,289.217500,47.884460,11.664,12.098,11.627,11.478,11.448,10.523,10.211,10.152,,,,,,,,,,,,,
